Tipo,Area,DATA,Empresa,Linha,Soma de Passageiros Pagtes Em Dinheiro,Soma de Passageiros Pagtes Comum,Soma de Passageiros Pgts Bu Comum M,Soma de Passageiros Pagtes Estudante,Soma de Passageiros Pgts Bu Est Mensal,Soma de Passageiros Pagtes Bu Vt,Soma de Passageiros Pgts Bu Vt Mensal,Soma de Passageiros Pagtes Int M/Cptm,Soma de Passageiros Pgts Int M/Cptm M,Soma de Passageiros Int Ônibus->Ônibus,Soma de Passageiros Pagantes,Soma de Passageiros Com Gratuidade,Soma de Passageiros Com Gratuidade Est,Soma de Tot Passageiros Transportados
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,608010 - JD LUCELIA/SHOP INTERLAGOS,10403,46067,5884,4010,9,46065,1,1342,1,113782,71489,40724,23175,249170
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,608310 - TERM GRAJAU/JD ELIANA,6234,33080,4975,2980,7,36037,1,28606,0,111920,49520,28658,21933,212031
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,608410 - JD CHACARA DO SOL/TERM VARGINH,5022,38364,5113,2174,0,30592,3,52,0,81320,61185,34793,32811,210109
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,608421 - JD MORAES PRADO/TERM VARGINH,94,2693,166,142,0,1991,0,1,0,5087,435,677,860,7059
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,609210 - JD DAS PEDRAS/TERM GRAJAU,3916,26639,3132,1679,0,29717,2,17426,0,82511,30603,17274,21730,152118
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,609310 - VARGEM GRANDE/TERM VARGINHA,15041,61823,7690,3675,1,66910,31,43318,0,198489,88281,47478,49233,383481
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,609910 - PAPAI NOEL - TERM.PARELHEIROS,4809,21813,3428,2014,0,24356,1,21648,0,78069,36207,17034,23080,154390
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,611010 - CONJ HAB PALMARES/CHAC MONTE A,14736,57727,8203,5332,7,62522,10,194,3,148734,118971,52634,31175,351514
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,611510 - CANTINHO DO CEU/TERM GRAJAU,10935,63794,8561,3746,9,67357,3,41065,0,195470,77938,42213,39191,354812
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,611541 - PQ RES DOS LAGOS/TERM GRAJAU,603,6141,866,366,0,7274,0,4011,0,19261,4613,2583,3438,29895
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,611610 - JD PRAINHA/TERM GRAJAU,5496,37148,4381,2447,24,37736,3,16743,0,103978,39772,23759,23673,191182
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,611810 - JD ICARAI/SANTO AMARO,10402,44857,5469,4839,0,45421,1,2350,1,113340,64223,45288,27495,250346
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,612010 - JD LUCELIA/TERM GRAJAU,6045,37720,5287,3325,20,37679,1,24932,0,115009,45699,31754,23663,216125
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,672610 - JD GAIVOTA/METRO ANA ROSA,15188,88748,10496,6270,6,88639,1,47126,0,256474,104766,57508,57751,476499
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0110 - MARSILAC/TERM VARGINHA,6602,29472,3337,1228,0,21824,1,49,0,62513,46527,21227,26677,156944
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0122 - VILA PROGRESSO/TERM VARGINHA,148,3507,199,163,0,2775,0,0,0,6792,243,852,1603,9490
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0123 - EMBURA / TERM VARGINHA,88,1885,123,128,0,1726,0,1,0,3951,262,401,534,5148
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0210 - EUCALIPTOS/TERM PARELHEIROS,802,2633,157,84,0,1266,0,1,0,4943,2406,2077,1847,11273
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0310 - CIPO MEIO / TERM PARELHEIROS,1230,5638,412,279,0,3382,0,20,0,10961,6223,4222,3388,24794
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0410 - JD ORIENTAL/TERM PARELHEIROS,2995,14096,2043,514,0,11526,26,28,0,31228,25186,13588,15335,85337
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0441 - JD FONTES/TERM PARELH,213,3626,264,144,0,2955,2,0,0,7204,778,982,1514,10478
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0442 - JD ORIENTAL/TERM PARELH,348,4039,357,75,0,3134,11,2,0,7966,775,1301,1631,11673
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0510 - BARRAGEM/TERM PARELHEIROS,6062,33521,4405,1229,0,21660,0,41,0,66918,38634,22326,12673,140551
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0521 - CID NOVA AMERICA/TERM PARELHEI,20,868,89,0,0,557,0,0,0,1534,1,167,119,1821
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0710 - JD SANTA FE/TERM VARGINHA,1518,11404,1646,578,0,10880,2,23,0,26051,16396,7094,10474,60015
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L0810 - PAPAI NOEL/TERM PARELHEIROS,2950,11022,1248,632,4,9794,0,9,0,25659,16178,14911,15234,71982
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L1010 - PQ FLORESTAL/TERM VARGINHA,1809,9033,1044,262,0,6100,0,11,0,18259,11400,5953,4716,40328
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L1041 - MESSIANICA/TERM VARGINHA,1742,7947,606,597,0,5699,0,16,0,16607,12225,5103,7549,41484
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,6L1110 - ILHA DO BORORE/TERM STO AMARO,5168,17078,1591,1256,0,13465,5,6583,0,45146,17749,16499,9479,88873
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,9924PR - TERM VARGINHA/COOPERPAM,236,1151,1153,60,0,1539,0,23,0,4162,33340,4715,4316,46533
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,N63511 - TERM GRAJAU/JARDIM GAIVOTAS,1092,4283,706,174,0,5699,1,2631,0,14586,11610,1711,1974,29881
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,N63611 - TERM GRAJAU/JARDIM NORONHA,197,1648,256,55,0,2513,0,563,0,5232,3588,731,756,10307
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,N63811 - TERM GRAJAU/UNISA,53,151,47,16,0,255,0,247,0,769,498,62,94,1423
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,N63911 - TERM GRAJAU/VARGEM GRANDE,546,2524,371,93,0,3535,0,1842,0,8911,4759,970,1348,15988
PERMISSAO,AREA 6,Sep-18,TRANSWOLFF,RNOT11 - RESERVA NOTRNA,10,0,0,0,0,0,0,0,0,10,0,0,0,10
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,600810 - JD PLANALTO/SANTO AMARO,11098,43661,5710,4462,0,46483,2,4257,0,115673,70963,36174,23417,246227
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,600821 - PQUE EUROPA/TERM GUARAPIRANGA,16,326,38,28,2,597,0,2,0,1009,37,173,64,1283
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,601010 - JD SAO LUIZ/SANTO AMARO,17841,60513,8284,7682,10,75752,0,15542,0,185624,105869,79455,46391,417339
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,601210 - JD ANGELA/SANTO AMARO,5443,21843,3006,1894,2,22241,3,739,0,55171,41206,22643,13140,132160
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,601231 - PQ INDEPENDENCIA/JD ANGELA,793,6239,842,375,2,5836,1,15,0,14103,10620,5121,3974,33818
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,601510 - VILA CALU/SANTO AMARO,11395,59172,7446,3805,5,54463,2,1529,2,137819,98255,37141,30960,304175
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,601710 - JD NAKAMURA/SANTO AMARO,9302,43589,5792,3296,7,40672,23,1410,2,104093,76353,39837,28002,248285
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,602210 - PQ CEREJEIRA/SANTO AMARO,4870,22818,2834,1581,19,21593,1,936,1,54653,42992,19734,14619,131998
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,602810 - RIVIERA/SANTO AMARO,10462,37148,5185,4690,0,32534,2,4272,0,94293,60351,37164,23811,215619
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603510 - JD GILDA/SANTO AMARO,14048,58703,7337,4701,18,53581,2,2058,0,140448,99441,37417,40048,317354
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603521 - V GILDA/TERM GUARAPIRANGA,5606,29090,3535,2669,9,22733,0,27,0,63669,41227,20098,30874,155868
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603610 - JD MACEDONIA/SANTO AMARO,11733,35485,4073,3042,2,39459,0,8009,0,101803,57039,22618,18423,199883
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603710 - JD MITSUTANI/SANTO AMARO,8279,29782,4077,3051,3,35454,2,9292,0,89940,57037,19607,20916,187500
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603810 - JD DAS ROSAS/SANTO AMARO,17222,57471,6719,7458,17,64536,0,12796,1,166220,88326,38525,33378,326449
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603910 - VALO VELHO/SANTO AMARO,17019,40152,5532,5448,2,51221,0,6204,1,125579,86343,36462,23251,271635
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,603921 - TERMINAL CAPELINHA/COHAB,1067,5818,890,788,0,8808,0,2005,0,19376,11397,7100,4565,42438
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604110 - JD JANGADEIRO/SANTO AMARO,10880,61193,7870,5482,3,70404,7,10257,1,166097,95312,39202,34708,335319
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604121 - MONTE AZUL/TERM JOAO DIAS,297,1369,248,169,0,1626,0,1451,0,5160,7359,5500,1596,19615
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604210 - JD TRES ESTRELAS/SANTO AMARO,5790,19964,3771,3265,2,24471,2,6294,0,63559,49872,22679,15660,151770
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604221 - JD SONIA/INGA,807,4342,659,740,0,5327,0,2032,0,13907,8859,5946,3057,31769
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604222 - JD VAZ DE LIMA/TERM CAPELINHA,690,2064,455,207,1,3015,0,581,0,7013,4356,3230,1227,15826
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604310 - JD CAPELINHA/SANTO AMARO,7664,29486,3207,3030,3,37474,7,2583,19,83473,50653,30021,16837,180984
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604410 - JD STO EDUARDO/SANTO AMARO,12599,41507,5341,6572,5,51906,1,5091,0,123022,73579,30864,25020,252485
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604510 - VALO VELHO/SANTO AMARO,20478,59539,7511,6047,4,68032,0,10158,15,171784,95122,49602,31400,347908
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604521 - VALO VELHO/CAPAO REDONDO,1331,7943,951,840,0,8287,0,2384,0,21736,12900,6469,5285,46390
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604610 - JD SAO BENTO NOVO/SANTO AMARO,6607,23411,3784,2719,1,26734,0,6785,0,70041,51546,22049,13469,157105
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,604710 - JD LIDIA/SANTO AMARO,8996,31796,3528,3153,5,39423,0,570,0,87471,39210,28522,14686,169889
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,605910 - JD UNIVERSAL/SANTO AMARO,5411,32232,4452,3270,0,34869,4,232,0,80470,41885,27021,13432,162808
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,625810 - JD SAO FRANCISCO/CHAC STO ANTO,7079,38435,4396,3481,0,39303,0,5469,0,98163,58395,29562,24427,210547
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,625831 - PQ FIGUEIRA G/T GUARAPIRANGA,899,5899,862,533,0,4888,16,9,1,13107,13426,12423,4517,43473
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,677Y10 - JD GUARUJA/VILA GUARANI,10424,33023,5164,4272,3,52711,0,4421,0,110018,68363,29473,16540,224394
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,681210 - JD CAPELA/SANTO AMARO,7081,30865,4025,2428,26,31368,3,1395,0,77191,49729,26254,16684,169858
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,700510 - JD VERA CRUZ/JD ANGELA,2337,22025,3128,1366,9,20520,3,45,0,49433,40260,12395,16154,118242
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,700551 - JD VERA CRUZ/M CAPAO REDONDO,6613,45752,6910,3907,11,50762,2,14920,0,128877,82521,31120,37762,280280
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,700610 - JD HORIZONTE AZUL/JD ANGELA,7563,62896,9009,3958,12,62538,5,124,15,146120,113960,33531,51056,344667
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,700651 - JD HORIZON AZUL/M CAPAO REDON ,9134,68607,8753,5824,11,73336,3,20684,0,186352,118028,44216,54155,402751
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,700910 - JD SAO LOURENÇO/JD ANGELA,1638,11989,2296,987,9,11759,0,20,0,28698,23457,10619,9529,72303
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,701110 - JD DOS REIS/JD ANGELA,4196,31589,4522,1939,5,30980,0,67,0,73298,48358,19447,18616,159719
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,701131 - JD DOS REIS/JD ANGELA,2645,21074,2840,1393,3,20139,0,48,0,48142,31044,12141,13472,104799
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,701210 - PQ DO LAGO/TERM GUARAPIRANGA,4749,28290,5097,1896,0,25056,1,73,8,65170,58497,27820,21257,172744
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,701710 - JD GUARUJA/TERM GUARAPIRANGA,8121,52431,8203,4134,1,51676,6,192,0,124764,96518,49648,28570,299500
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,704910 - PARQUE DO LAGO/T CAMPO LIMPO,13528,53588,7500,5216,21,54978,4,371,4,135210,106697,40566,32830,315303
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705110 - JD ROSANA/TERM CAMPO LIMPO,4146,27921,3661,1686,1,26795,0,94,0,64304,50203,16237,12426,143170
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705210 - JD HELGA/TERM CAMPO LIMPO,3480,21342,2750,1693,2,20377,0,172,0,49816,47196,17339,12674,127025
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705310 - JD MACEDONIA/TERM CAMPO LIMPO,8123,54984,5889,3249,0,51838,22,154,1,124260,82275,29782,17954,254271
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705321 - JD MARIA SAMPAIO/T CAMPO LIMPO,1199,12749,1444,918,14,11924,0,41,0,28289,22183,6488,4724,61684
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705322 - JD MARIA SAMPAIO/T CAMPO LIMPO,1923,14546,1653,888,1,13123,1,52,2,32189,24022,7186,4271,67668
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705410 - JD MACEDONIA/TERM CAMPO LIMPO,2013,14303,1673,855,2,12345,20,40,1,31252,30673,7097,4979,74001
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705510 - JD GUARUJA/TERM CAMPO LIMPO,13612,75962,9334,7717,7,90168,1,18463,5,215269,117962,54031,46391,433653
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,705710 - JD MITSUTANI/TERM CAMPO LIMPO,1364,13224,1595,851,14,12612,2,48,0,29710,22289,6417,4709,63125
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,706210 - INOCOOP C LIMPO/T CAMPO LIMPO,2968,14952,2226,1305,0,15147,2,145,0,36745,30899,12829,9296,89769
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,706231 - CAMPO LIMPO/TERM CAMPO LIMPO,1337,9834,1522,593,0,8764,0,29,0,22079,19716,7660,5728,55183
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,706241 - METRO CAMPO LIMPO/HORTO DO YPE,1998,10357,2040,3517,0,13229,2,10710,0,41853,18986,6810,9014,76663
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,706310 - JD MACEDONIA/TERM CAMPO LIMPO,5692,30397,4062,2171,0,32083,7,106,0,74518,54412,20363,15776,165069
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N73611 - T JD ANGELA/JD HORIZONTE AZUL,163,1369,294,44,2,1893,0,4,0,3769,4791,529,570,9659
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N73711 - TERM JD ANGELA/PARQUE DO LAGO,42,614,200,27,0,916,0,3,0,1802,3655,269,337,6063
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N73811 - TERM GUARAPIRANGA/PQ DO LAGO,53,432,79,29,0,771,0,0,0,1364,1444,154,170,3132
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N73911 - TERM CAPELINHA/JD UNIVERSAL,101,370,95,11,0,529,0,7,0,1113,1657,354,89,3213
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N74011 - TERM JD ANGELA/JD RIVIERA,64,715,182,8,0,1072,0,4,0,2045,2438,228,195,4906
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N74311 - TERM JOAO DIAS/JARDIM PLANALTO,64,860,168,31,0,1335,0,25,0,2483,2922,351,170,5926
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,N74611 - TERM CAMPO LIMPO/JARDIM IRENE,172,1394,258,11,0,2116,0,3,0,3954,5221,517,209,9901
PERMISSAO,AREA 7,Sep-18,TRANSWOLFF,RNOT11 - RESERVA NOTRNA,0,0,0,0,0,0,0,0,0,0,2,0,0,2
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,700210 - JD ROSA MARIA/HOSP CLINICAS,17789,37038,4161,4429,6,40825,1,10979,0,115228,47154,28617,27155,218154
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,704010 - PARAISOPOLIS/PINHEIROS,11268,63419,5521,4047,0,79569,5,29500,0,193329,87459,18387,21115,320290
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,704021 - PARAISOPOLIS/PINHEIROS,185,1984,83,122,0,1802,0,51,0,4227,359,168,361,5115
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,736G10 - JD INGA/BORBA GATO,3188,17225,2150,1886,1,23656,1,4291,0,52398,22087,10215,12882,97582
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,736I10 - JD INGA/STO AMARO,10515,40993,4294,3601,2,42806,1,8695,0,110907,56541,32885,29153,229486
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,736I21 - JD INGA/METRO VILA DAS BELEZAS,261,1203,232,238,0,2307,0,3293,0,7534,3165,1345,2393,14437
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,746C10 - JD TABOAO/STO AMARO,29138,76825,9706,8303,24,92440,26,8966,10,225438,156199,36625,30144,448406
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,746H10 - JD JAQUELINE/STO AMARO,24153,89822,8213,7274,4,97558,5,4371,5,231405,130046,32207,43823,437481
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,802510 - JD ROSA MARIA/BUTANTA,5783,11498,931,1735,0,13457,3,6024,0,39431,15656,14771,11602,81460
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,802610 - JD INGA/BUTANTA,6294,14246,1901,2315,0,13885,0,7213,0,45854,15171,7847,7305,76177
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,803810 - JAGUARE/LAPA,31452,50791,4573,6585,6,73275,13,24089,23,190807,78599,40162,41848,351416
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,N83711 - TERM JOAO DIAS/CDHU BUTANTA,26,297,20,3,0,451,0,8,0,805,380,40,25,1250
PERMISSAO,AREA 8,Sep-18,ALFA RODOBUS,TREI10 - TREINAMENTO,9,0,0,0,0,0,0,0,0,9,0,0,0,9
PERMISSAO,AREA 8,Sep-18,TRANSCAP,641210 - PARAISOPOLIS/TERM PRINC ISABEL,9056,34639,2992,4466,14,43285,1,7543,1,101997,31190,8884,15460,157531
PERMISSAO,AREA 8,Sep-18,TRANSCAP,641221 - PARAISOPOLIS/ITAMIM BIBI,182,811,42,29,0,765,0,45,0,1874,1249,93,237,3453
PERMISSAO,AREA 8,Sep-18,TRANSCAP,641810 - REAL PARQUE/TERM BANDEIRA,1046,6151,673,577,6,6568,0,379,0,15400,8391,3263,7195,34249
PERMISSAO,AREA 8,Sep-18,TRANSCAP,683710 - JD DAS PALMAS-TERM CAPELINHA,9842,37828,5223,3712,0,40385,1,5820,10,102821,69120,33933,23561,229435
PERMISSAO,AREA 8,Sep-18,TRANSCAP,701310 - PQ ARARIBA/PINHEIROS,10081,27687,3265,3515,0,32221,0,10317,0,87086,40165,21781,15898,164930
PERMISSAO,AREA 8,Sep-18,TRANSCAP,701410 - E T ÁGUA ESPRAIADA/T STO AMARO,736,12429,2218,998,0,10080,2,398,0,26861,10991,6007,4697,48556
PERMISSAO,AREA 8,Sep-18,TRANSCAP,745M10 - CAMPO LIMPO/SHOP SP MARKET,19668,58429,8700,8524,16,71396,9,8056,0,174798,94778,66787,34723,371086
PERMISSAO,AREA 8,Sep-18,TRANSCAP,745M21 - COHAB ADVENTISTA/CAMPO LIMPO,1542,6431,875,813,2,8376,0,1685,0,19724,8773,5301,4948,38746
PERMISSAO,AREA 8,Sep-18,TRANSCAP,746K10 - PARAISOPOLIS/BROOKLIN,6230,24821,1675,1296,1,27460,0,629,0,62112,32493,6006,11233,111844
PERMISSAO,AREA 8,Sep-18,TRANSCAP,746P10 - PARAISOPOLIS/STO AMARO,12942,52311,3337,4099,1,51235,3,3514,15,127457,67646,20245,26929,242277
PERMISSAO,AREA 8,Sep-18,TRANSCAP,746P31 - PARAISOPOLIS/STO AMARO,347,2216,183,155,0,2660,2,238,0,5801,3686,695,1294,11476
PERMISSAO,AREA 8,Sep-18,TRANSCAP,746R10 - REAL PARQUE/STO AMARO,4003,18393,3176,1535,8,16117,18,4796,0,48046,52392,9968,12971,123377
PERMISSAO,AREA 8,Sep-18,TRANSCAP,746V10 - JD REBOUCAS/STO AMARO,7956,21963,3762,3175,0,23130,0,3451,0,63437,48488,35641,15329,162895
PERMISSAO,AREA 8,Sep-18,TRANSCAP,756A10 - JD PAULO VI/STO AMARO,14124,38614,4030,4049,1,49835,38,796,0,111487,59535,23636,23419,218077
PERMISSAO,AREA 8,Sep-18,TRANSCAP,770110 - JD GUARAU/PCA REPUBLICA,11,19,5,3,0,26,0,0,0,64,34,21,11,130
PERMISSAO,AREA 8,Sep-18,TRANSCAP,775F10 - JD DAS PALMAS/HOSP CLINICAS,21909,56769,6120,6267,6,68408,14,14706,0,174199,74614,25918,18755,293486
PERMISSAO,AREA 8,Sep-18,TRANSCAP,775F31 - JD DAS PALMAS/PQ DO POVO,4681,16277,1554,1582,0,21352,2,3322,0,48770,16887,4443,4561,74661
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807210 - PQ IPE/BUTANTA,13353,36344,5275,6042,1,43281,1,21205,0,125502,52836,26928,21964,227230
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807310 - JD GUARAU/BUTANTA,8476,18683,1812,3160,0,20667,2,9154,0,61954,28516,15421,11728,117619
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807810 - JD DAS PALMAS/METRO CAMPO LIMP,8294,27042,3867,3359,0,31759,0,5983,10,80314,43025,25552,16775,165666
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807J10 - TERM CAMPO LIMPO/SHOP MORUMBI,11331,33479,3280,3682,4,36310,4,1118,0,89208,53489,12188,10173,165058
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807M10 - T CAMPO LIMPO/SHOPPING MORUMBI,26730,74836,6728,7295,47,84591,6,1729,0,201962,102435,40442,38385,383224
PERMISSAO,AREA 8,Sep-18,TRANSCAP,807P10 - PARAISOPOLIS/SANT0 AMARO,5413,30104,2792,1495,0,24624,10,1913,0,66351,47502,9525,9252,132630
PERMISSAO,AREA 8,Sep-18,TRANSCAP,809L10 - CAMPO LIMPO/LAPA,17330,48096,5921,5122,7,43743,1,2658,8,122886,94283,21949,15914,255032
PERMISSAO,AREA 8,Sep-18,TRANSCAP,EVENTO - E V E N T O,22,63,8,2,0,61,0,19,0,175,56,37,20,288
PERMISSAO,AREA 8,Sep-18,TRANSCAP,N84311 - TERM CAPELINHA/JARDIM ARARIBA,71,488,95,6,0,835,0,84,0,1579,2406,262,154,4401
Total geral,,Sep-18,,,12568317,39701833,5184333,5285772,4150,38563499,4596,11218932,2182,112533615,62902346,33762286,24310326,233508573
CONCESSAO,AREA 1,Oct-18,GATO PRETO,728210 - PQ CONTINENTAL/M VILA MADALENA,20,0,0,0,0,0,0,0,0,20,0,0,0,20
CONCESSAO,AREA 1,Oct-18,GATO PRETO,800001 - TERM LAPA/PCA RAMOS DE AZEVEDO,10936,31620,5484,5543,2,27220,0,5336,0,86141,66829,41336,14286,208592
CONCESSAO,AREA 1,Oct-18,GATO PRETO,809U10 - CID UNIVERSITARIA/M BARRA FUN ,8,0,0,0,0,0,0,0,0,8,0,0,0,8
CONCESSAO,AREA 1,Oct-18,GATO PRETO,830001 - TERM PIRITUBA/TERM LAPA,978,3598,590,400,0,3274,0,1342,0,10182,10003,4290,2357,26832
CONCESSAO,AREA 1,Oct-18,GATO PRETO,853810 - VILA IARA/PAISSANDU,2184,8487,835,1012,1,7904,0,249,0,20672,8351,6641,3026,38690
CONCESSAO,AREA 1,Oct-18,GATO PRETO,854210 - BRASILANDIA/PCA DO CORREIO,13419,42381,4311,5068,1,35624,0,2562,0,103366,42767,38455,16105,200693
CONCESSAO,AREA 1,Oct-18,GATO PRETO,854221 - BRASILANDIA/TERMINAL LAPA,665,1657,258,117,0,1595,0,95,0,4387,2714,2658,725,10484
CONCESSAO,AREA 1,Oct-18,GATO PRETO,854510 - PENTEADO/METRO BARRA FUNDA,5419,20327,2761,3409,0,19409,0,5414,2,56741,28541,22217,13420,120919
CONCESSAO,AREA 1,Oct-18,GATO PRETO,901410 - MORRO GRANDE/TERMINAL LAPA,10677,33604,4047,5800,3,32835,1,9452,0,96419,56659,36892,18506,208476
CONCESSAO,AREA 1,Oct-18,GATO PRETO,901442 - BNH PORTUGUESA/TERMINAL LAPA,135,1050,105,217,0,1521,0,0,0,3028,868,545,390,4831
CONCESSAO,AREA 1,Oct-18,GATO PRETO,916210 - JD.ALMANARA/RIO BRANCO,1524,5959,860,1118,0,4876,1,2,0,14340,10104,7465,3348,35257
CONCESSAO,AREA 1,Oct-18,GATO PRETO,917M10 - MORRO GRANDE/METRO ANA ROSA,11298,38378,4765,8117,3,33983,0,3866,0,100410,50436,26873,13218,190937
CONCESSAO,AREA 1,Oct-18,GATO PRETO,917M31 - MORRO GRANDE/METRO ANA ROSA,1379,5815,444,854,10,6404,0,159,0,15065,5627,1997,1413,24102
CONCESSAO,AREA 1,Oct-18,GATO PRETO,938L10 - TTVN CACHOEIRINHA/LAPA,12303,37899,5746,3131,6,41573,0,14567,0,115225,118361,29701,22525,285812
